商家,区域,商圈,星级,服务,价格,销量
享瘦纤体生活馆（仓山万达店）,仓山区,乐都汇,3.8,大肠水疗美颜体验套餐,30,1
梦娜美妆工作室（金山万达店）,仓山区,仓山万达广场,4.4,代金券,30,1
纤慕美甲纹绣店（上三路店）,仓山区,仓山区,4.3,单人手部护理,25,1
惠美康,仓山区,建新镇,3.5,单人推拿,36,0
星颜韩式半永久,仓山区,仓山万达广场,5.0,单人面部提拉紧致,88,0
Hinyo韩妆馆韩式半永久眉眼私颜定制,仓山区,红星爱琴海广场,3.5,双十二单人韩国奢华黄金护理,88,0
新浪潮养生美容会所,仓山区,金山大润发,3.5,经典泡浴,68,0
康和堂中医馆（三盛巴厘岛店）,仓山区,三叉街,3.5,推拿/足疗2选1,70,0
Sunny Gem 素瑾韩式半永久皮肤管理,仓山区,仓山万达广场,3.5,韩式清洁补水,168,0
红颜香妃美容美体,仓山区,仓山万达广场,4.5,净排排酸调理礼包,99,0
美施美甲美睫皮肤管理工作室,仓山区,仓山万达广场,4.2,面部提升套餐,199,0
诚城足浴,仓山区,金山公园/建新路,4.6,单人老瑶汤+足底走罐,48.9,0
伊琳娜美容美体,仓山区,金山浦上工业区,3.9,面部水养疗单人套餐,38,0
靓帝细胞美疗,仓山区,仓山万达广场,4.0,单人养巢原液胸部护理,298,0
寇氏减肥（福州分公司）,仓山区,榕城广场/金山公交站,3.5,寇氏养生馆养生纤体套餐,69,0
尚悦至尊养生会所,仓山区,建新镇,4.1,单人皇庭纯式养生,398,0
苏三说美甲美睫纹绣,仓山区,学生街,5.0,单人化妆,9.9,0
魅绣,仓山区,榕城广场/金山公交站,4.7,单次活泉水动力面部护理,88,0
Susie苏西造型阁,仓山区,榕城广场/金山公交站,5.0,单人面部护理套餐,98,0
指耀美美甲,仓山区,仓山区,5.0,面部精油护理,58,0
万佳汇健康会所（上街店）,闽侯县,博仕后购物广场/福州大学城,5.0,单人足浴/推拿2选1,128,977
御足阁休闲会所,闽侯县,闽侯县,5.0,单人推拿,65,668
舒梦养生堂（甘蔗店）,闽侯县,闽侯县,4.6,单人推拿/足按2选1,98,441
康美推拿足浴,闽侯县,博仕后购物广场/福州大学城,4.8,单人养生推拿套餐,89,318
同心健康会馆,闽侯县,闽侯县,5.0,单人推拿足按2选1,98,166
任氏美胸冰点净肤机构,闽侯县,闽侯县,5.0,单人净手指毛/比基尼/唇部3选1包干套餐,338,163
爱宝贝母婴spa生活馆,闽侯县,博仕后购物广场/福州大学城,4.6,婴幼儿单人游泳套餐,38,141
