商家,区域,商圈,星级,服务,价格,销量
Hair art造型中心（南海万达精品店）,南海区,万达广场/金融城,5.0,单人打蜡+色彩护理,228,0
名师名剪,南海区,南海区,3.0,设计师造型,88,0
圣美缘美容美发会所（保利店）,南海区,千灯湖/保利水城,3.8,单人特色护理+造型,98,0
金色年华美发屋,南海区,嘉洲广场,3.9,洗剪吹,88,0
苏奇（容山店）,顺德区,容桂,5.0,单人资深设计师洗剪吹套餐,43,47434
苏奇（君御店）,顺德区,大良,5.0,单人资深设计师洗剪吹套餐,43,47434
苏奇（千禧店）,顺德区,容桂,5.0,单人资深设计师洗剪吹套餐,43,47434
苏奇（富华店）,顺德区,容桂,5.0,单人资深设计师洗剪吹套餐,43,47434
苏奇（桂花店）,顺德区,容桂,5.0,单人资深设计师洗剪吹套餐,43,47434
苏奇（中华路店）,顺德区,容桂,5.0,单人资深设计师洗剪吹套餐,43,47434
米娜造型（中华路店）,顺德区,容桂,5.0,单人欧莱雅高端五选一套餐,198,27358
可唻咿造型（乐从镇天佑城店）,顺德区,乐从,5.0,高级设计师洗剪吹,29.8,27044
米娜造型【（东成大厦店】）,顺德区,大良,3.8,单人欧莱雅美奇丝超值烫发/染发二选一美发套餐,168,15876
丝域养发馆（大良碧溪店）,顺德区,大良,4.7,玫瑰香薰spa+水润头皮护理,88,10637
丝域养发馆（乐从奥园店）,顺德区,乐从,4.0,玫瑰香薰spa+水润头皮护理,88,10637
丝域养发馆（万科水晶店）,顺德区,北滘,4.0,玫瑰香薰spa+水润头皮护理,88,10637
丝域养发馆（顺德大良雅居乐店）,顺德区,大良,4.1,玫瑰香薰spa+水润头皮护理,88,10637
丝域养发馆（佛山乐从店）,顺德区,乐从,4.0,玫瑰香薰spa+水润头皮护理,88,10637
丝域养发馆（明日华府店）,顺德区,大良,4.0,玫瑰香薰spa+水润头皮护理,88,10637
丝域养发馆（陈村店）,顺德区,大良,4.0,玫瑰香薰spa+水润头皮护理,88,10637
丝域养发馆（佛山北滘店）,顺德区,北滘,4.1,玫瑰香薰spa+水润头皮护理,88,10637
