商家,区域,商圈,星级,服务,价格,销量
菩悦男仕SPA,建邺区,建邺万达,5.0,菩悦优想SPA,388,22
金御指按摩中心,建邺区,中央商场/嘉业国际,5.0,单人全身推拿,98,21
金艾通艾灸馆,建邺区,茶南美食/万达金街,4.6,单人全身调理灸,88,20
裕和堂养生会所,建邺区,莫愁湖/水西门,3.9,单人裕和养生套餐,98,17
木一源养生足疗店,建邺区,奥体中心,3.5,单人全身推拿,68,16
新瑞汗蒸推拿足疗养生馆,建邺区,应天大街/文体路,3.7,单人特色足疗1次,38,16
木一源养生足疗店（台湾名品城店）,建邺区,奥体中心,3.5,单人全身推拿,68,16
春之颜生活馆,建邺区,中央商场/嘉业国际,3.5,单人全身温灸任作卡,1980,0
一鼎筋骨（奥体分店）,建邺区,奥体中心,4.0,单人颈肩腰椎推拿＋刮痧套餐,279,0
骏康源养生会馆,秦淮区,新街口地区,5.0,单人草本沐足,86,960
扬州足艺（长白街店）,秦淮区,夫子庙/水游城,3.7,单人足疗保健套餐,37.9,854
金仓庚养生馆,秦淮区,升州路/集庆路,4.1,单人足疗1次,48,590
尚水阁,秦淮区,升州路/集庆路,5.0,单人精品SPA,428,539
阿明汗蒸足疗保健按摩养生俱乐部,秦淮区,夫子庙/水游城,5.0,纳米汗蒸一次,18.88,423
白鹭养生馆,秦淮区,夫子庙/水游城,5.0,单人中式推拿+足疗+拔罐/刮痧/艾灸3选1,108,385
浩漢盲人足疗按摩保健中心（西方巷店）,秦淮区,新街口地区,5.0,单人经典盲人推拿足疗2选1,59,381
隆泰堂（瑞金路店）,秦淮区,瑞金路沿线,5.0,单人精油足疗1次,68,363
明指缘盲人推拿足疗（水游城店）,秦淮区,夫子庙/水游城,5.0,推拿足疗二选一套餐,54.9,367
徽足堂,秦淮区,夫子庙/水游城,5.0,单人足疗套餐,39,314
龙宫沐足,秦淮区,苜蓿园,4.5,单人养生足浴,98,257
指舒堂盲人推拿中心,秦淮区,常府街/长白街,5.0,全身经络推拿或足疗二选一,59.9,221
我爱健康盲人保健按摩养生中心,秦淮区,新街口地区,4.1,单人养生套餐,212,213
容平保健,秦淮区,夫子庙/水游城,5.0,单人足疗+按摩套餐,89,210
五木堂盲人推拿按摩中心,秦淮区,新街口地区,5.0,全身推拿／养生足浴,59.9,218
益指堂足疗,秦淮区,新街口地区,4.5,单人全身精油1次,158,189
中一盲人推拿足疗,秦淮区,苜蓿园,5.0,单人中式推拿1次,68,187
北海足道养生会所,秦淮区,秦虹/大明路,4.0,单人益足足疗套餐,78,142
手足情足疗养生会所,秦淮区,新街口地区,3.5,单人足疗养生套餐,66,135
邦妮保健按摩服务中心（秦淮区店）,秦淮区,新街口地区,5.0,单人养生套餐,298,136
舜源盲人推拿（大行宫店）,秦淮区,常府街/长白街,4.2,舜源经络推拿或藏红花足疗二选一,90,132
康盛盲人按摩,秦淮区,夫子庙/水游城,5.0,单人全身经络推拿,68,121
指康养生中心（淮海路店）,秦淮区,新街口地区,4.5,单人足疗/推拿二选一,68,116
君悦美容美体生活馆,秦淮区,新街口地区,4.9,单人拔罐刮痧2选1套餐,29.9,108
水易spa沐足,秦淮区,夫子庙/水游城,5.0,单人足浴套餐,99,106
身心康经络调理中心,秦淮区,常府街/长白街,5.0,颈椎腰椎调理1次,88,105
大明湖脚艺（天一阁旗舰店）,秦淮区,常府街/长白街,5.0,香浴盐足浴+脚底拔罐/肩颈刮痧二选一,88,95
芳草足艺中心,秦淮区,夫子庙/水游城,3.8,单人足浴1次,49.9,93
福康盲人推拿,秦淮区,夫子庙/水游城,4.9,单人经络推拿套餐,60,90
