商家,区域,商圈,星级,服务,价格,销量
水灵珑美容美发造型中心（双拥店）,开福区,开福区,4.9,单人美发洗剪吹套餐,36,14809
水灵珑美容美发造型中心（兴汉门店）,开福区,开福区,5.0,单人美发洗剪吹套餐,36,14809
水灵珑美容美发造型中心（营盘店）,开福区,松桂园,4.9,单人美发洗剪吹套餐,36,14809
水灵珑美容美发造型中心（顺天店）,开福区,湘江世纪城,5.0,单人美发洗剪吹套餐,36,14809
丝域养发馆（月湖公园店）,开福区,月湖公园/长沙大学,4.6,玫瑰香薰spa+水润头皮护理,88,10636
丝域养发馆（芙蓉盛世店）,开福区,伍家岭,5.0,玫瑰香薰spa+水润头皮护理,88,10636
久星国际（湘江世纪城店）,开福区,湘江世纪城,4.5,单人美发套餐4选1,198,4789
发泽Young(开福万达广场店),开福区,开福万达广场,5.0,发泽young'单人洗剪吹（女宾专享）,49.8,1589
艾缪斯美发美甲沙龙,开福区,开福区,5.0,单人洗剪吹套餐,29.9,1587
M BEAUTY 你好漂亮美容美发（文华会所）,开福区,开福万达广场,5.0,时尚单人洗吹造型套餐,42,1563
伊己卡秀（世纪金源店）,开福区,开福区,5.0,单人洗剪吹套餐,45,1517
i care造型（泊富广场店）,开福区,开福区,5.0,单人高级设计师洗剪吹,48,1416
伊秀美容美发店,开福区,湘江世纪城,3.8,单人洗剪吹,28.8,1398
剪爱,开福区,月湖公园/长沙大学,4.0,单人洗剪吹1次,29.9,655
悦美造型,开福区,开福万达广场,5.0,单人精品洗剪吹,48,453
燕子坞私人定制,开福区,湘江世纪城,4.0,单人洗剪吹套餐,35,413
艺界美发绿沙龙,开福区,开福区,5.0,单人洗吹造型1次,24,372
